,Unnamed: 0,x,y,r,g,b,Title,Artist,Year,Genre
8592,8592,7.6955304,5.818112,0.5106545377451074,0.5810881724483125,0.3467837099433991,歌うたいのバラッド,Kazuyoshi Saito,1997,JPop
8593,8593,4.5264874,5.3394203,0.6977061117304465,0.8816530015105641,0.6045716659547745,A Moment,Baimine,2022,Sleep
8594,8594,9.137646,6.334197,0.2944784780623406,0.9049220981022004,0.6695000163004425,Ninja Mi Ninja,Ninjaman,2013,Dancehall
8595,8595,9.54007,0.72882605,0.0853143619371087,0.8748278124539839,0.4026659080856545,Poor People - Big Room Mix,Quentin Harris,2008,DeepHouse
8596,8596,0.80389917,6.416897,0.8847050394910111,0.9584610053644208,0.5357955217401367,Wild Thing - 45 Version,X,1983,PunkRock
8597,8597,-0.068407565,3.8167822,0.9127542957184096,0.9757634997242765,0.4996987241386045,Love Me Like You Do,Ellie Goulding,2023,Pop
8598,8598,1.4415013,7.05055,0.8318569080932666,0.9663711608273814,0.5624750819739119,Centuries,Fall Out Boy,2015,Rock
8599,8599,5.52205,2.986198,0.628627393160856,0.2479181309376779,0.182606196384137,Spotlight,PRISTIN V,2018,KPop
8600,8600,0.69098055,6.950144,0.8729947148945744,0.9809432210432388,0.8558274821055364,Heavy Metal,Sammy Hagar,1982,Rock
8601,8601,10.755736,2.2391107,0.0637283476107815,0.932074416853208,0.6489471891341388,Love Is Everywhere,Pharoah Sanders,1973,Jazz
8602,8602,-0.99815756,2.4207592,0.9522283722617332,0.9760214328626444,0.3755199084954532,"Mozart, Leopold: Toy Symphony: I. Allegro","Leopold Mozart, Herbert von Karajan, Philharmonia Orchestra",2008,Classical
8603,8603,9.168865,1.3425548,0.1421017789775059,0.8175878765293125,0.2652358162383851,Opm Medley: When I Met You,"Zsa Zsa Padilla, Freestyle, Lani Misalucha",1950,OPM
8604,8604,4.1211,2.026795,0.729330231718573,0.2986408858371138,0.3375152988718879,Dark Crow,MAN WITH A MISSION,2019,JPop
8605,8605,8.589907,6.813571,0.1712231282631507,0.9209695818662632,0.6840820284195888,"司機 - 電影""下一站天后""歌曲",Shawn Yue,2003,Cantopop
8606,8606,4.9000883,3.5990992,0.6397233198451102,0.4979529393686096,0.433324640053714,Alone,Downface,1998,Grunge
8607,8607,0.11603584,6.6481624,0.9334838453074898,0.9582389009613888,0.5433643887818329,There Is Nothing Left,All Shall Perish,2011,Metalcore
8608,8608,9.454189,8.457629,0.319444774560989,0.9799978748890804,0.9297559129816504,Balm In Gilead,Karen Clark Sheard,1997,Gospel
8609,8609,-0.11476156,5.445886,0.9561804635477418,0.9768702598340896,0.6408174429616352,Revelation,eufonius,2014,Anime
8610,8610,4.9305587,3.2597692,0.5776912494389909,0.6751787422158463,0.4143398453769623,Endow Me,Twinkie Clark,1996,Gospel
8611,8611,9.776567,1.4913712,0.0906358072929632,0.8188815031082803,0.3386192308315966,Mercy Me,Alkaline Trio,2005,PunkRock
8612,8612,7.2122006,3.5391898,0.3300305442010754,0.4843715460339919,0.4320382740931253,10 Out Of 10 (feat. Kylie Minogue),"Oliver Heldens, Kylie Minogue",2023,House
8613,8613,8.063853,5.864203,0.4721885967547119,0.82268443840147,0.5890952592391477,KISS OF DEATH(Produced by HYDE),Mika Nakashima,2019,JPop
8614,8614,8.438127,7.784138,0.5828873912099902,0.971730049579539,0.7246385648810838,Rapper's Delight - Single Version,The Sugarhill Gang,2010,Funk
8615,8615,7.093776,5.2056284,0.4354528741630533,0.8610201696620499,0.6414644539516914,Drenched in Gasoline,Putrid Pile,2003,Grindcore
8616,8616,8.800093,9.203609,0.7096197107226251,0.9492051008390376,0.8965938206609635,Touch my body,SISTAR,2014,KPop
8617,8617,3.7837162,5.5097275,0.7030982750146527,0.8583225671322909,0.2571402962556239,Minahal Kita,Mitoy Yonting,2014,OPM
8618,8618,7.865137,5.2649326,0.4341999840782573,0.9348468629411192,0.4609541911168459,Wireless Internet,Arpanet,2002,Electro
8619,8619,1.0377516,2.2527018,0.9040278406764202,0.9139678358228268,0.3646072245630282,Til We Meet,New Direction,2000,Gospel
8620,8620,-0.48868045,3.4968803,0.8884422095051924,0.9622291522670776,0.5887018582216372,六兆年と一夜物語,Kano,2018,Anime
8621,8621,1.3844113,5.182823,0.8059891888112569,0.8792838646596455,0.3930113296382952,Street Love,Twilight 22,1984,Electro
8622,8622,8.059645,3.5976386,0.3518146926316237,0.7966056584996571,0.8390441105375492,A Song for You,Donny Hathaway,1971,Soul
8623,8623,-0.6076488,3.2671723,0.918637699935285,0.975198389098577,0.3721866976207788,Por Una Cabeza,Tango Project,2004,Tango
8624,8624,4.0270033,2.0288374,0.7314970174634551,0.3298850796546019,0.4571352416152697,Zé Priquito,Dedim Gouveia,2020,Forro
8625,8625,4.782384,7.296465,0.5582008687535444,0.9820137900379085,0.6671854436785256,"Promises, Promises - US Single Version",Naked Eyes,1983,SynthPop
8626,8626,1.2388184,7.1906986,0.8555439469506958,0.9596352417375736,0.6146166289679698,City Of Angels,The Distillers,2002,PunkRock
8627,8627,10.692208,1.0383927,0.0595090093307466,0.9734303293885768,0.3524495787904398,Escarpment Dreaming,Fiona Joy Hawkins,2005,NewAge
8628,8628,8.599769,8.600956,0.6126660218493373,0.8573392767221043,0.8474072965130012,One Night Stand,"The Paul Butterfield Blues Band, Janis Joplin",1982,Blues
8629,8629,6.4153566,6.1547065,0.6374142678005589,0.8814390000552403,0.4839242280627695,Act Natural,Margaret Glaspy,2023,IndiePop
8630,8630,4.3203464,7.286908,0.685119928904724,0.9798956754042653,0.6339556184002366,Intenso,Gadget,2021,Grindcore
8631,8631,0.9611789,2.2657726,0.8995174683767216,0.8862211208854909,0.260358399961614,I Want Justice,Ruder Than You,1993,Ska
8632,8632,5.6903586,0.6194873,0.3296169894092329,0.3903278022458326,0.0627438556584734,STORYWRITER,Supercar,2002,JRock
8633,8633,10.16754,0.57141685,0.0730592853052679,0.9302306737172344,0.3687996967293756,Unanswered,Suicide Silence,2008,Metalcore
8634,8634,7.236152,1.0207773,0.3202531281450508,0.1983486273777718,0.126165796189773,TIME MACHINE,lyrical school,2021,JIdol
8635,8635,3.579765,5.315739,0.6891522550360331,0.9075811105854628,0.3159451794685853,Spit It Out - Mixed,The Breakfastaz,2004,Breakbeat
8636,8636,0.5640056,0.6144858,0.9819927806511104,0.978978002465701,0.4936057865899868,Sheeple,"Prok & Fitch, Green Velvet",2017,House
8637,8637,5.970206,4.1279106,0.633357879163375,0.5179132680785105,0.4304774031561454,Sacrifice,"Kaskade, deadmau5, Sofi Tukker, Kx5",2023,ProgressiveHouse
8638,8638,4.285255,5.10147,0.5695310699416509,0.8202401255897369,0.2692184710143332,誰羨慕像我這樣強的人,傅穎,2008,Cantopop
8639,8639,10.0963955,0.24329542,0.0593409216656967,0.9356048927994972,0.5738095957087486,Faz Parte Do Meu Show,Cazuza,1988,MPB
8640,8640,3.066248,5.472525,0.7344430429180041,0.932853226600348,0.4163017091933489,Herbgrinder - Drumattic Twins Remix,"Brothers Bud, Z2, Drumattic Twins",2003,Breakbeat
8641,8641,9.785341,5.4449773,0.1996935434442985,0.9330749764241092,0.518739751593971,Twist Of Cain,Danzig,1988,HardRock
8642,8642,4.717296,2.0330994,0.5654208415427928,0.3010074195894442,0.4706819850528477,Call Me A Spaceman,"Hardwell, Mitch Crown",2012,ProgressiveHouse
8643,8643,11.372531,4.2252016,0.0809241911282671,0.978936999153312,0.6594409349172736,Come Sail Away,Styx,1977,Rock
8644,8644,4.3229804,6.149594,0.5625312509101503,0.9178260000235392,0.5064105924728393,Spudboy,Spazz,2016,Grindcore
8645,8645,5.2874284,7.922498,0.5247528771766663,0.9135815129745596,0.6397721287807713,Pegasus (ft. Phoebe Bridgers),"Arlo Parks, Phoebe Bridgers",2023,IndiePop
8646,8646,-0.76564103,5.6432505,0.9540806393120056,0.969447928625544,0.6990899873472306,Bluejean Bop,Gene Vincent & His Blue Caps,1956,RocknRoll
8647,8647,1.2428936,1.4092089,0.927390360836651,0.6739558111959648,0.4210357981374016,DEEP,HYO,2022,KPop
8648,8648,5.3602986,5.8272753,0.603172689688615,0.7528886697330613,0.3858905606230191,Caça e Caçador,Fábio Jr.,2012,Sertanejo
8649,8649,4.161576,7.865954,0.8489410140365098,0.8937156283992866,0.5712728202819884,Seventeen,Winger,1988,HardRock
8650,8650,3.3198712,8.223406,0.7030920331273435,0.9313536008381694,0.6337756250893629,One And The Same,Rouge Haven,2022,Sleep
8651,8651,1.0533239,1.9528749,0.8920321862531869,0.5835208393951085,0.3324973472286223,Baharat,Jerome Isma-Ae,2021,ProgressiveHouse
8652,8652,0.6515293,6.3401213,0.9028999617760852,0.9356029013246386,0.5123298091244585,I Feel Love - 1979 Disco Club Mix,"DJ Pierre, Chic Loren",2017,ChicagoHouse
8653,8653,5.8115973,0.79967344,0.4270367507435566,0.0401370318605993,0.109559640729475,Crazy Jack,Brothers Bud,2011,Breakbeat
8654,8654,4.0003824,7.3100224,0.6370315273742622,0.921707698394911,0.4498704840657194,如果我變成回憶,TANK 呂建忠,2009,Mandopop
8655,8655,9.783801,1.0376436,0.0863374429541633,0.9414834412438636,0.4178191266792394,恋するフォーチュンクッキー,AKB48,2014,JPop
8656,8656,9.707671,5.087864,0.3241724945009254,0.976099448490655,0.6155058428396794,One Love,ARASHI,2021,JPop
8657,8657,4.9186983,1.8191378,0.5024922351977025,0.3031669527583507,0.2690056547051543,Highway Song,Blackfoot,1979,HardRock
8658,8658,6.883921,5.5902805,0.4076941856270417,0.923249070678848,0.3520503797506373,Blister In The Sun,Violent Femmes,1983,PunkRock
8659,8659,5.107104,0.84240717,0.5997934250569236,0.0497148532474948,0.1924357320288118,說謊,Yoga Lin,2009,Mandopop
8660,8660,11.019604,2.5397794,0.1669423599437047,0.9296477862622362,0.8299943248953511,asphyxia,Cö shu Nie,2019,Anime
8661,8661,1.4368025,2.2385817,0.8485138766709358,0.7548640907441858,0.3205997704155297,Penas,Bonny Cepeda,1983,Salsa
8662,8662,-0.9245882,1.8770579,0.97587504215003,0.9820137900379085,0.7715680125602533,Didn't Know,Tom Zanetti,2021,House
8663,8663,5.9863963,2.0250788,0.3358786348541844,0.1540548525829692,0.3849335053132871,Alarm,Dzeko & Torres,2015,EDM
8664,8664,6.1093917,6.674805,0.6698283398609768,0.9495507745420032,0.5263357131860931,Silent Mind,Richter Gravitas,2022,Sleep
8665,8665,9.476699,6.0495877,0.3939143343828815,0.8792785608993721,0.7008194688126206,Mind Killer,Adam Freeland,2003,Breakbeat
8666,8666,-0.8474229,3.3078356,0.939608220250318,0.955318883920528,0.4860434605885476,Straight Tequila Night,John Anderson,1992,Country
8667,8667,-1.2616271,3.2320402,0.932477956888635,0.949534738558396,0.8127787601403721,はじまるウェルカム,大西亜玖璃,2023,Anime
8668,8668,0.9326627,5.1349926,0.8539747156641138,0.9158733754033076,0.557590181100479,My Guy,Mary Wells,1964,Soul
8669,8669,-1.1582513,4.938295,0.9590572756704128,0.9774310712823892,0.6805515287350927,São João Diferente,Rabo De Saia,2016,Forro
8670,8670,5.7154036,2.2128437,0.5764216749769645,0.1754697510214871,0.2356948043622377,沸点36℃,Eastern Youth,2007,JRock
8671,8671,0.5409858,5.7104154,0.8787800229901822,0.944150308196028,0.5484878637973437,Where Your Nights Often End,Into It. Over It.,2011,Emo
8672,8672,4.6951118,1.1119428,0.6520366033943398,0.2311426882883624,0.6087554431302162,Living in Babylon,Pablo Moses,2017,Reggae
8673,8673,11.160327,3.2313602,0.136942144768237,0.9549515401288764,0.6700756018243239,Light Years Away,Warp 9,1982,Electro
8674,8674,10.265825,5.178776,0.1960076304190195,0.9048380665626556,0.6446613707331925,St. James Infirmary,Rotterdam Ska-Jazz Foundation,2005,Ska
8675,8675,-0.12389175,3.9268873,0.925249544621704,0.9654364821156972,0.4248546532644136,Straight To The World - Sam Hell Remix,"Beat Assassins, Sam Hell",2011,Breakbeat
8676,8676,-0.0024593852,5.1136727,0.9110666865573436,0.9658856886010034,0.5870348774363547,Hansha,Oceans Ate Alaska,2017,Metalcore
8677,8677,9.1280775,5.033916,0.3447290727986568,0.9066125780050036,0.5394374981357336,Bumblebee,Dora Jar,2022,IndiePop
8678,8678,3.2643032,4.4515696,0.7391267728197493,0.7370845655914665,0.4006581579684459,Hawái,Maluma,2020,Reggaeton
8679,8679,5.07804,2.9852736,0.4751118079402878,0.5844328019040999,0.4936518699891027,O Chinês e a Bicicleta,Leny Andrade,2019,Bossanova
8680,8680,6.320283,2.8497918,0.3933718878835876,0.3171610569261333,0.1325994533135725,Sweet Juice,PURPLE KISS,2023,KPop
8681,8681,8.968316,4.5998144,0.3270582262865755,0.9435387762458745,0.5045625963878664,Jaz (Kosi Edit) - mixed,Marcel Fengler,2015,Techno
8682,8682,5.173707,8.093028,0.5378317631616051,0.9703992216752028,0.7350337908971994,Won't He Do It (feat. Free Life),"Canton Jones, free life",2017,Gospel
8683,8683,10.243919,6.4590697,0.1716473005533272,0.9385914447123844,0.6687353235838659,Boiadeiro Errante,Sérgio Reis e Filhos,2003,Sertanejo
8684,8684,9.010412,7.442379,0.4507629506073736,0.9325711366037852,0.8073711443943938,Licence To Kill,Gladys Knight,1989,Disco
8685,8685,8.386409,4.202626,0.2193302552279326,0.904079843731204,0.5544305791956277,I Love to Love,Tina Charles,1997,Disco
8686,8686,6.595732,6.538419,0.6677225761537431,0.8713522598544436,0.5924981840424658,Solitary Daze,"Maceo Plex, Gabriel Ananda",2014,MinimalTechno
8687,8687,5.537553,0.5791007,0.3576160321241609,0.1993748884578728,0.4503897991912836,カナタハルカ,RADWIMPS,2022,JPop
8688,8688,10.479586,4.40142,0.1975429736323081,0.9781145412225724,0.57202881582062,girly highester!,Minako Kotobuki,2014,Anime
8689,8689,10.839796,3.7329054,0.1861603265549553,0.9320933845559624,0.5559734562214119,Departures 〜あなたにおくるアイの歌〜,EGOIST,2011,Anime
8690,8690,9.709493,6.8221965,0.2989714873907874,0.9316729953481356,0.7524212437450166,黑月光 - 電視劇《長月燼明》片尾曲,"Zhang Bichen, Mao Buyi",2023,Mandopop
8691,8691,4.9627004,3.0894918,0.5605529875307887,0.7299797317483631,0.4602755085442142,Bring It On Home,Sonny Boy Williamson II,1965,Blues
8692,8692,2.775203,8.913088,0.9384928354525572,0.9820137900379082,0.8496615923879328,DELETE IT ALL,"MUST DIE!, Ducky",2021,Dubstep
8693,8693,9.350817,6.3630276,0.3813569953527701,0.955512952917142,0.682716428993247,Do You Want Me,Popof,2009,MinimalTechno
8694,8694,8.229801,3.8394995,0.2772644771816578,0.7467535517536773,0.3800862594116213,What A Night,"Queen Ifrica, Beres Hammond",2013,Dancehall
8695,8695,3.8511996,5.835359,0.6876772460139992,0.8865001513715237,0.4380841637156902,Baby Sweet Berry Love,Yui Ogura,2015,Anime
8696,8696,9.962821,4.983292,0.4221350468811705,0.9273739346004992,0.6045747611066171,The First Cut is the Deepest,P.P. Arnold,1968,Soul
8697,8697,-0.9352554,2.9615443,0.9071293819093538,0.974083174678535,0.446325447803187,Everybody Get Up (Circuit Breaker Remix),Transformer Man,2006,Breakbeat
8698,8698,3.545576,2.8004208,0.7377643027489104,0.2938164001744682,0.1876779665259065,Crook,Malie Donn,2021,Dancehall
8699,8699,4.696032,1.9724411,0.6769863086618871,0.2553691123275614,0.5535163435367151,The Descent to the Last Circle,Darkened Nocturn Slaughtercult,2009,BlackMetal
8700,8700,10.030541,0.82509595,0.0625234457034774,0.9182713619925686,0.3602800872085105,Cherokee Shuffle,Josh Williams,2011,Bluegrass
8701,8701,8.202623,6.5993695,0.6391403645942396,0.7947595214398955,0.6246560561071351,God Bless the Child,Sonny Rollins,1962,Jazz
8702,8702,0.15192702,5.4846144,0.925823176496052,0.9461854233972689,0.4566170050616713,Blue on Black,Kenny Wayne Shepherd,1997,Blues
8703,8703,9.051103,6.1886086,0.4251115653276044,0.955044192360365,0.7112129530412445,全部都給你 - 合唱版,"Kenji Wu, 鍾欣潼",2012,Mandopop
8704,8704,5.0116034,0.7426392,0.4299308285414714,0.2262645875972269,0.811062738136043,That Sound,Steve Lawler,2005,MinimalTechno
8705,8705,7.954308,3.3400252,0.2784326640744259,0.7162641176014733,0.2822901946355889,Love Letters,Logistics,2022,DrumAndBass
8706,8706,4.307491,1.2466142,0.7261774231488669,0.245894605057108,0.2516708351938955,‘Di Ko Alam,Enchong Dee,2016,OPM
8707,8707,3.705229,6.08551,0.6748471218744598,0.9552138413605408,0.4201407866881033,disillusion,タイナカ サチ,2010,Anime
8708,8708,11.094328,5.674103,0.1624749639732916,0.980152781969349,0.6926125559842786,No Escape,Death Toll 80K,2011,Grindcore
8709,8709,-0.15691294,4.515142,0.8949028707144578,0.9391731049325268,0.6007088879340569,Like Boom - Nick Thayer Remix,Nick Thayer,2012,Breakbeat
8710,8710,0.30341828,5.735842,0.9127082037639728,0.9294381805065992,0.5350229143143374,Meet Me In Montana,"Dan Seals, Marie Osmond",1985,Country
8711,8711,4.9893265,8.787029,0.4679432905092537,0.9382608275439795,0.8538200848120249,Steps into a dream,Caelando,2021,Sleep
8712,8712,4.441095,2.0351205,0.6055765243788661,0.2369190424598653,0.3837815266240102,Board Up the House,Genghis Tron,2008,Grindcore
8713,8713,9.553082,6.560219,0.3420483941583866,0.9200994156700996,0.7745226537078029,Send My Love (To Your New Lover) - Live,"I'm With Her, Paul Kowert",2017,Folk
8714,8714,-0.78397274,3.7154703,0.9307755895408972,0.973558131114412,0.5607175299263462,Flat Line,"Dodge & Fuski, Virus Syndicate",2017,Dubstep
8715,8715,7.9408283,5.7329245,0.4222365796484118,0.970425655379046,0.4309207765430038,強く儚い者たち,Cocco,1998,JRock
8716,8716,8.614926,7.4748797,0.4600017209146323,0.8693434427952306,0.6782008559108366,Be Without You - Kendu Mix,Mary J. Blige,2005,RnB
8717,8717,8.716775,2.0953374,0.1787515512389108,0.6901212336627838,0.3520745244764982,Femme Fatale,"The Velvet Underground, Nico",1967,Rock
8718,8718,8.859739,9.210248,0.5613439471305031,0.9819004687402416,0.8795820830005738,In Dying Days,As Blood Runs Black,2006,Metalcore
8719,8719,9.531419,0.92800456,0.0973930682824533,0.7591918215572973,0.4387004431250815,Time Can't Wait,Matt Cameron,2017,Grunge
8720,8720,2.1491296,2.7291696,0.8352333878481856,0.5501622419391935,0.1751238596205548,Graveyard Delicacy,Lividity,2010,Grindcore
8721,8721,7.5429034,7.466906,0.6941361845742909,0.9433913900293196,0.7797539843102501,Colours Of Love - The Layabouts Vocal Mix,"The Layabouts, Portia Monique",2013,DeepHouse
8722,8722,2.443031,5.772881,0.8800690336392905,0.963537740278152,0.4593944946100464,I Wanna Be Your Dog - 2019 Remaster,The Stooges,1969,PunkRock
8723,8723,-0.7949868,6.0017257,0.9543696391060682,0.9541214240614712,0.7752837000631251,リライズ,スピラ・スピカ,2020,Anime
8724,8724,7.7422357,4.7551947,0.4588593118959659,0.818258743031883,0.2305359199984493,Reveille Rock - Remastered,Johnny & The Hurricanes,2019,RocknRoll
8725,8725,8.516737,6.1884084,0.3485694633152087,0.8803809766466731,0.5675116836305706,Tu Cariñito,Luisito Ayala Y La Puerto Rican Power,2000,Salsa
8726,8726,8.954215,3.7758663,0.2270497415143731,0.7802636521942206,0.4139497123057598,HYPE ENERGY,JOOHONEY,2023,KPop
8727,8727,11.307953,2.1978457,0.0770181413744244,0.9624684845222964,0.4809311202569636,Prom Queen,Beach Bunny,2018,IndiePop
8728,8728,0.07772118,6.6738353,0.9221483967014056,0.9820137900379082,0.6709808704583008,Bawl & Beg,Tony Matterhorn,2007,Dancehall
8729,8729,0.14492653,1.1168674,0.9705884710103736,0.964127647872678,0.4295845360239435,後來,Rene Liu,2000,Mandopop
8730,8730,9.35562,2.744039,0.1398222102613866,0.8420258895878361,0.3732997581077232,Vire e Mexe,Bonde do Forró,2006,Sertanejo
8731,8731,4.5017924,7.144802,0.6500959322421203,0.9770957259964176,0.6051506229774373,Breakbeat Era,Breakbeat Era,1999,DrumAndBass
8732,8732,6.2120547,6.9067,0.6855144727792366,0.9587108828014856,0.5196664494466554,Suffer,Dead in the Dirt,2013,Grindcore
8733,8733,4.783654,1.19823,0.55093400682094,0.148132611245949,0.4430968963429722,Aquelas Coisas Todas,"Toninho Horta, Orquestra Fantasma",1980,Bossanova
8734,8734,8.8944,4.408586,0.222419797268334,0.8207816303575047,0.517588979119817,Fresh,Freq Nasty,2003,Breakbeat
8735,8735,0.15916832,6.7952003,0.9321360447689908,0.9690046239480782,0.5973911781764139,Valentine,"Jim Brickman, Martina McBride",1994,NewAge
8736,8736,4.4998093,4.9912367,0.4457699590483462,0.6339486160074028,0.20662813095575,Internet Boy,"Dion Timmer, Micah Martin",2019,Dubstep
8737,8737,1.2145467,7.1391325,0.8572048159801839,0.9575545489787516,0.7272390962978343,Forty-Nine Thirty,Redeem/Revive,2017,Metalcore
8738,8738,8.130196,7.8430696,0.6717362710339211,0.9675750248904922,0.6710698275929026,Love & Live,LOOΠΔ 1/3,2017,KPop
8739,8739,0.5848981,3.1036725,0.8748391200671765,0.9240374171253776,0.362883935880635,Sorriso Aberto,Jovelina Perola Negra,1988,Samba
8740,8740,7.283987,2.3552043,0.392054834154441,0.3797573875086913,0.3264961556931203,"Nag, Nag, Nag",Cabaret Voltaire,1990,SynthPop
8741,8741,0.4442966,2.0921323,0.9058561397930492,0.916654669922644,0.4805870890804622,It's A Shame,The Spinners,1970,Soul
8742,8742,5.787171,4.061024,0.5295435982201405,0.5305091667230016,0.146549356548001,Computer Madness,Steve Poindexter,2015,ChicagoHouse
8743,8743,9.869853,0.3689827,0.0479212547046499,0.8485282003334519,0.33384448311975,You're The Lifter - Live,"Ricky Dillard, Tamela Mann",2020,Gospel
8744,8744,3.4041846,1.2358885,0.7035484447808764,0.7675383936893435,0.2848136945869083,Brace Yourself Jason,µ-Ziq,1997,IDM
8745,8745,7.6778183,5.1954327,0.5575882174821382,0.8684030847208504,0.4256686402939045,Soul Cha Cha,Van McCoy,1976,Disco
8746,8746,3.2415888,6.8786564,0.7796287600255946,0.8753645359300911,0.3708241044141784,Melhor Assim,Netinho De Paula,2001,Pagode
8747,8747,-0.8511728,3.7940123,0.8985153293998687,0.9687350755495072,0.4853334185008687,スターマイン,Da-iCE,2023,JPop
8748,8748,2.8091016,5.864044,0.8194427930991741,0.9767129993184608,0.4140476311158075,Something Just Like This,"The Chainsmokers, Coldplay",2017,Pop
8749,8749,7.72203,6.1905503,0.7076120228491469,0.8449204701995884,0.5193259011493341,A Matter of Time part 1,"Craig Padilla, Marvin Allen",2023,Ambient
8750,8750,10.319798,3.6688187,0.1858645657279258,0.957743956490708,0.4586537518244167,Pow Wow,The Martian,2007,DetroitTechno
8751,8751,-0.20984818,6.1283245,0.931504958888856,0.9770755712584138,0.5051944935876822,また明日(Alternate Version),OGRE YOU ASSHOLE,2013,JRock
8752,8752,5.0312357,7.4928517,0.5440326864412607,0.9648370448942892,0.5690093018989537,"Ni Upanja, Ni Strahu / No Hope, No Fear",Borghesia,1987,Industrial
8753,8753,-0.032614186,1.1921109,0.9735436857605452,0.9583714433121148,0.5385109186182349,Assino Com X - Ao Vivo,"Gilberto e Gilmar, Zé Neto & Cristiano",2018,Sertanejo
8754,8754,4.049218,2.4960544,0.6642600471442468,0.60312530405369,0.5209875316944044,My Babe,Little Walter,1993,Blues
8755,8755,2.815542,8.364381,0.7844367485636605,0.9729447763659244,0.5920450156306566,Sundial Dreams,Kevin Kern,1996,NewAge
8756,8756,-0.45905283,3.1022513,0.9346126649813246,0.9409402528356078,0.3985770771347354,Over-Lovin' You,The Electric Flag,1968,PsychRock
8757,8757,10.189542,4.843337,0.3211671607588756,0.9803462981853964,0.6758165491638493,Merecumbe,Johnny Colon,2007,Salsa
8758,8758,9.611931,2.3952897,0.1554174690580475,0.79589649326701,0.4578900371760351,African Dreams - Remix,"Seun Kuti, Black Thought",2022,Afrobeat
8759,8759,6.067082,0.7629908,0.4400509952979198,0.0840818221764132,0.1596477271932567,Here I Go Again,The Spongetones,2000,PowerPop
8760,8760,2.824685,4.070625,0.7934839681145198,0.7204831075286412,0.4735095763176672,"Quartet for Piano, Violin, Viola & Cello in E-Flat Major, Op. 47: III. Andante cantabile - Remastered","Robert Schumann, Glenn Gould, Robert Mann, Raphael Hillyer, Claus Adam",1969,Classical
8761,8761,6.3019714,1.0870969,0.3252412638634714,0.217563980815661,0.1774435485213937,Avalanche,The Ghost Inside,2014,Metalcore
8762,8762,10.50918,6.156105,0.1309707412701863,0.9316649885714212,0.5812827248257866,False Intentions,Dillytek,2018,Hardstyle
8763,8763,6.0415845,6.7249413,0.541334326620671,0.9432496612372648,0.4880883862331663,YOUTH,Troye Sivan,2015,Pop
8764,8764,4.1924024,6.2403574,0.4825405377839717,0.9760108270051778,0.465363885507457,"Dido and Aeneas, Z. 626: Act III: When I am Laid in Earth","Henry Purcell, Leontyne Price, Francesco Molinari-Pradelli",1965,Opera
8765,8765,0.26808384,4.289431,0.8913236349244789,0.9324842858196336,0.4464285749240938,Ramrod,"Foetus, Scraping Foetus off the Wheel",1989,Industrial
8766,8766,10.056877,5.9330354,0.2718792394762145,0.9690435175247962,0.7704899097750663,Ghosts of Grace,Nachtmystium,2008,BlackMetal
8767,8767,-0.8098578,1.718053,0.9661950174109872,0.922373980064124,0.4003888646991356,さよならエレジー,SUDA MASAKI,2018,JPop
8768,8768,8.187132,3.3081334,0.3861029567907243,0.8151337555229484,0.7135325494231076,Gospel Thirteen,Johannes Heil,2017,Techno
8769,8769,5.043128,0.7799742,0.5972185339769475,0.1362161526279868,0.6400866702179397,Enrosca,Paulinho Moska,2014,MPB
8770,8770,7.47098,3.170962,0.3648134187446946,0.4972876309187302,0.2987299325496774,I Shall Be Released,Marion Williams,1971,Gospel
8771,8771,4.0439134,6.641742,0.5780796062613824,0.8826365270263122,0.3925007358662578,Rockin' Robin,Bobby Day,1958,RocknRoll
8772,8772,8.3896,7.9098053,0.5415337825009388,0.9498236862981354,0.6916486981852016,Kung Fu Funk - Paket Remix,"Control Z, Screwface, Paket",2022,Breakbeat
8773,8773,11.414626,2.4009633,0.109341266274597,0.9293541442149884,0.7609584586687963,Never Catch Me,"Flying Lotus, Kendrick Lamar",2014,IDM
8774,8774,3.3574674,7.8175244,0.8559595478068214,0.8363021389691067,0.454385435377515,The Word Is Love - Alain Ducroix & Daniele Quatrini Remix,"Steve ""Silk"" Hurley, Sharon Pass, Alain Ducroix, Daniele Quatrini",2023,ChicagoHouse
8775,8775,4.8866982,7.593942,0.6070237846117498,0.9670396257438266,0.6138259878996859,戀愛大過天,Twins,2001,Cantopop
8776,8776,0.49611762,4.149675,0.8966904702191318,0.9169081901726048,0.4214263768321522,Lose Control,Grum,2019,ProgressiveHouse
8777,8777,4.6617565,6.6073666,0.5999806623705458,0.9598150174201768,0.4722540977645946,Stranded,Gojira,2016,Metal
8778,8778,2.6015794,8.415502,0.8159320280424994,0.9820137900379085,0.911310791031494,Ven Devórame Otra Vez,Lalo Rodriguez,1994,Salsa
8779,8779,9.794428,7.187129,0.2805370245714889,0.957715855046122,0.8567695531129514,Benevolent,Unwritten Skies,2023,Sleep
8780,8780,8.291016,0.6126477,0.1216405225775566,0.5517878189330133,0.2150411335991835,Rooftop,"Tensnake, DRAMA",2023,DeepHouse
8781,8781,8.327918,6.2502656,0.5054640071617611,0.8756227287983884,0.7618899667213321,Felicidade do Vaqueiro,Edyr Vaqueiro,2020,Forro
8782,8782,6.389461,1.8930761,0.5735193983235668,0.2378759787412815,0.2498418194324192,Unforgettable,"French Montana, Swae Lee",2017,HipHop
8783,8783,4.495726,4.636994,0.5165756211943051,0.6757264991750979,0.2883123820235772,Ako Sa'Yo,Sue Ramirez,2016,OPM
